buy_now,spot,ladder,hedge
26456318.3347463,25797095.50715138,25976160.650595203,25798146.074421078
26456318.3347463,25271069.429288644,25521251.237413853,25640338.25106226
26456318.3347463,26263398.437535472,26392200.731995415,25938036.9535363
26456318.3347463,25810150.044284653,25971194.446215488,25802062.43556106
26456318.3347463,25049967.100552436,25607053.907723337,25574007.552441396
26456318.3347463,27210794.679974608,26891409.836940672,26222255.826268043
26456318.3347463,26574132.531989172,26476669.872254048,26031257.181872416
26456318.3347463,24895342.596182022,25170381.3477157,25527620.20113027
26456318.3347463,25936689.28420409,26744221.218263134,25840024.20753689
26456318.3347463,25427582.558602113,26670839.537509985,25687292.1898563
26456318.3347463,26215745.792182438,25263190.922323916,25923741.159930393
26456318.3347463,24740592.977745123,25160748.195655443,25481195.315599203
26456318.3347463,27644723.51300012,26937191.288044676,26352434.4761757
26456318.3347463,25740809.241695028,25131076.769412123,25781260.194784172
26456318.3347463,25263151.759827785,25290745.506566007,25637962.950223997
26456318.3347463,26375976.20282945,25858341.176127,25971810.2831245
26456318.3347463,24930508.064524923,26378781.910509355,25538169.84163314
26456318.3347463,25729908.437040962,25770436.73205025,25777989.953387953
26456318.3347463,25329087.30727509,25932386.960264787,25657743.61445819
26456318.3347463,26807026.103210595,26961450.924588457,26101125.253238842
26456318.3347463,26922803.19459691,26451169.2821559,26135858.380654737
26456318.3347463,27091437.34249147,27088142.187641256,26186448.625023104
26456318.3347463,24832687.339175083,25444350.884953436,25508823.624028187
26456318.3347463,25671444.78326597,25545970.98535123,25760450.857255455
26456318.3347463,25337361.74308936,25447165.820138693,25660225.94520247
26456318.3347463,26384069.91223207,25595051.495882165,25974238.39594529
26456318.3347463,25912284.60225139,26358251.30896638,25832702.802951083
26456318.3347463,26833881.896010965,26316735.68032357,26109181.991078954
26456318.3347463,26072212.035795495,26322525.788387984,25880681.033014312
26456318.3347463,26820198.45005116,27225970.916477498,26105076.957291014
26456318.3347463,25657903.712932706,25637137.193130337,25756388.536155477
26456318.3347463,24579694.819225922,26042260.73094452,25432925.86804344
26456318.3347463,25503638.116625674,25687066.804839253,25710108.857263364
26456318.3347463,25497110.610426974,26578035.327418227,25708150.60540376
26456318.3347463,25409474.819690496,26282225.743637823,25681859.868182812
26456318.3347463,25440472.215805553,25551987.51375938,25691159.087017328
26456318.3347463,26385985.63274941,26430023.27392546,25974813.112100486
26456318.3347463,24682043.659302,26535415.19485425,25463630.52006626
26456318.3347463,25783132.940440908,26346438.28694803,25793957.304407936
26456318.3347463,26231895.94878149,26560062.357614253,25928586.20691011
26456318.3347463,25549246.706158258,25431122.392489288,25723791.43412314
26456318.3347463,26043286.380672462,26334698.67152053,25872003.336477403
26456318.3347463,26069448.601500228,26284096.27423255,25879852.00272573
26456318.3347463,25281173.104810245,25923190.256805517,25643369.353718735
26456318.3347463,26846881.991619855,26260956.54155861,26113082.019761622
26456318.3347463,24319963.369092923,24867231.872710787,25355006.433003537
26456318.3347463,25392407.937992442,25323425.854241516,25676739.803673394
26456318.3347463,25001964.988397155,25380358.456395674,25559606.91879481
26456318.3347463,25548091.03859908,25660766.33482896,25723444.73385539
26456318.3347463,26638695.498455934,25298360.37885265,26050626.071812443
26456318.3347463,26986786.705934994,26872008.46929187,26155053.434056163
26456318.3347463,26243937.608472776,26076772.16593612,25932198.704817496
26456318.3347463,26170170.87708392,26819280.785770006,25910068.68540084
26456318.3347463,25139156.666468866,25087340.471156083,25600764.422216326
26456318.3347463,25591649.013089273,25980924.996352598,25736512.126202445
26456318.3347463,24684601.124224275,25442375.613655254,25464397.759542946
26456318.3347463,25355053.25302214,26454338.678835373,25665533.398182306
26456318.3347463,25214221.6767447,25258584.934530705,25623283.92529907
26456318.3347463,26236878.616893165,26893379.891529165,25930081.007343613
26456318.3347463,25973940.58180444,26673638.294842146,25851199.596816994
26456318.3347463,24657623.33658214,24914392.660844825,25456304.423250303
26456318.3347463,26278829.045917258,25144414.022532824,25942666.136050843
26456318.3347463,25281587.338020094,26017999.15963392,25643493.62368169
26456318.3347463,25686867.22944138,25658842.72752525,25765077.591108076
26456318.3347463,25057068.118972737,26059693.74538268,25576137.857967485
26456318.3347463,24363043.1273952,26165265.469474908,25367930.360494222
26456318.3347463,25571995.839476373,25578546.014101967,25730616.17411858
26456318.3347463,25604546.165661797,25553825.28117142,25740381.271974202
26456318.3347463,25015503.57329161,25896933.938023735,25563668.494263146
26456318.3347463,26865273.598293558,26316459.923468363,26118599.50176373
26456318.3347463,24840196.10294182,26008548.73943425,25511076.25315821
26456318.3347463,26248631.638608582,26312280.66317397,25933606.91385824
26456318.3347463,25895106.308209997,26486622.220023703,25827549.31473866
26456318.3347463,25332468.633205775,25568510.45426378,25658758.012237396
26456318.3347463,25675432.754989665,25489246.670673657,25761647.24877256
26456318.3347463,25154009.021804225,25030133.35625463,25605220.128816932
26456318.3347463,25851397.388246994,25733732.00206881,25814436.638749763
26456318.3347463,25595621.376392007,25188229.539650045,25737703.835193265
26456318.3347463,25319806.310367122,25023856.80452406,25654959.315385804
26456318.3347463,26174779.453188322,26435961.94619303,25911451.25823216
26456318.3347463,24286425.283424705,24550553.792560223,25344945.007303074
26456318.3347463,25145867.25026519,25707799.834738404,25602777.59735522
26456318.3347463,25235625.61420485,26004201.91396492,25629705.10653712
26456318.3347463,25516208.885601737,25255473.342202384,25713880.087956183
26456318.3347463,26277786.402377397,26203571.45024362,25942353.342988882
26456318.3347463,26784254.65485925,26624728.659709614,26094293.81873344
26456318.3347463,26086792.14293417,26441472.606042776,25885055.065155916
26456318.3347463,25436760.94726105,24779582.688689087,25690045.70645398
26456318.3347463,25799047.322655756,25237633.32585624,25798731.619072393
26456318.3347463,26619703.232665926,25840242.10502969,26044928.39207544
26456318.3347463,26757398.774609115,26795620.869941175,26086237.054658398
26456318.3347463,26321425.183580592,26941327.83551437,25955444.97734984
26456318.3347463,26256260.44621054,26711790.668213513,25935895.556138825
26456318.3347463,25431393.221573748,25552032.775062803,25688435.38874779
26456318.3347463,26018843.7936102,25210030.850970566,25864670.560358725
26456318.3347463,25868666.7280572,25733507.624150172,25819617.440692823
26456318.3347463,26015290.50702762,25791995.77547336,25863604.57438395
26456318.3347463,25964179.544516526,25643674.04401821,25848271.28563062
26456318.3347463,25826808.67566434,27507646.065872215,25807060.024974965
26456318.3347463,26116021.951434113,24908697.498325564,25893824.007705897
26456318.3347463,26807031.37186389,26104210.406589955,26101126.83383483
26456318.3347463,26949520.57435157,26298636.135656483,26143873.594581135
26456318.3347463,24469204.635186,24391849.815897755,25399778.81283146
26456318.3347463,25304223.54412727,25910835.4013272,25650284.485513844
26456318.3347463,24577628.788734715,25526239.363754004,25432306.05889608
26456318.3347463,25401159.687830552,26486660.567487847,25679365.32862483
26456318.3347463,24910230.201204464,25749188.561609924,25532086.482637003
26456318.3347463,24596977.1449083,25547514.976617876,25438110.565748155
26456318.3347463,25350250.913279317,24627137.756682526,25664092.696259458
26456318.3347463,26025093.994965732,25620623.346442573,25866545.62076538
26456318.3347463,25586462.853474848,26189136.26445454,25734956.27831812
26456318.3347463,25665343.611473333,25511215.384086534,25758620.505717665
26456318.3347463,26646546.318614513,26962278.398726866,26052981.31786002
26456318.3347463,26236523.933202453,25866752.178156514,25929974.602236398
26456318.3347463,26908006.32528972,26401031.63046796,26131419.319862578
26456318.3347463,26375073.70477324,25427870.690369513,25971539.533707634
26456318.3347463,26381920.664553624,25878840.53064979,25973593.62164175
26456318.3347463,26375096.510365155,26693782.710841596,25971546.37538521
26456318.3347463,25667072.301412575,26020958.441928923,25759139.112699434
26456318.3347463,26120479.211853296,26352997.963710897,25895161.18583165
26456318.3347463,26410037.011950962,26153579.52556824,25982028.52586095
26456318.3347463,26346634.400348663,26472791.112187054,25963007.742380265
26456318.3347463,25185032.64042235,25628515.731204662,25614527.21440237
26456318.3347463,25895774.35609321,25419707.229674414,25827749.729103625
26456318.3347463,27224262.475962587,26211193.313808825,26226296.16506444
26456318.3347463,26155302.05459317,26256993.629618783,25905608.038653616
26456318.3347463,26060493.770093307,26216504.01513523,25877165.55330366
26456318.3347463,25627262.554164328,25793016.73773457,25747196.18852496
26456318.3347463,25170871.38744765,24788820.127102032,25610278.838509962
26456318.3347463,24230872.608700678,24926282.482470505,25328279.204885866
26456318.3347463,25862666.533197872,25858332.213725373,25817817.382235028
26456318.3347463,27247512.191994928,25815959.083447523,26233271.079874143
26456318.3347463,26522979.10651259,26061297.918749128,26015911.15422944
26456318.3347463,26446649.219864674,27521573.206504874,25993012.188235067
26456318.3347463,25079486.888284393,25273933.50064784,25582863.48876098
26456318.3347463,25229004.425559275,25359120.801773436,25627718.749943446
26456318.3347463,26101011.42695103,25037293.25613212,25889320.850360975
26456318.3347463,25683119.703223303,26166817.52749796,25763953.333242655
26456318.3347463,24733212.570712402,24460579.15022483,25478981.193489384
26456318.3347463,26122163.045336306,25551578.660758372,25895666.335876554
26456318.3347463,25529117.291815247,25505686.299191896,25717752.60982024
26456318.3347463,26446395.045101747,25868110.63223956,25992935.93580619
26456318.3347463,24830510.096473534,24645207.37871953,25508170.451217722
26456318.3347463,25567934.144814555,24894713.788425762,25729397.66572003
26456318.3347463,25444910.983905233,25034064.39410002,25692490.717447232
26456318.3347463,26035630.829020545,25970616.812983513,25869706.670981828
26456318.3347463,25401364.712819338,25596377.101347167,25679426.836121466
26456318.3347463,24369257.181347862,25294594.950391967,25369794.576680023
26456318.3347463,27358760.09693862,25406936.265361108,26266645.45135725
26456318.3347463,27209942.182631113,26702193.394733332,26222000.077065
26456318.3347463,26597862.356578127,26504014.710004475,26038376.129249103
26456318.3347463,25532383.797810197,25487126.491941832,25718732.561618723
26456318.3347463,25814041.04746645,25878771.523817245,25803229.736515597
26456318.3347463,25726998.73876421,26693837.932802532,25777117.043904927
26456318.3347463,25634866.70735002,25068020.977543123,25749477.434480667
26456318.3347463,26009230.96971655,26430693.3283397,25861786.71319063
26456318.3347463,26199550.847320475,26861759.67692725,25918882.676471807
26456318.3347463,25192615.60941099,25510948.277690884,25616802.105098963
26456318.3347463,25751455.73854538,25963566.934790395,25784454.143839277
26456318.3347463,25552262.82241796,26442429.12886547,25724696.26900105
26456318.3347463,26028783.89298831,25770942.758787435,25867652.590172157
26456318.3347463,25676500.148821473,25350126.93266611,25761967.466922104
26456318.3347463,25199071.464612544,24944167.370187655,25618738.861659426
26456318.3347463,24958964.07958863,25587204.32963283,25546706.64615225
26456318.3347463,25329316.289933875,24971868.407106686,25657812.309255823
26456318.3347463,24756873.08680615,25209399.777757425,25486079.348317508
26456318.3347463,24052973.790934503,23984556.57052785,25274909.559556015
26456318.3347463,26301941.15977765,26032457.947264813,25949599.77020896
26456318.3347463,25080826.51411262,25421225.018451028,25583265.37650945
26456318.3347463,26290536.06737243,27105147.213167135,25946178.242487393
26456318.3347463,24914151.289556485,25636456.855942294,25533262.80914261
26456318.3347463,25066083.51078616,25392034.86014406,25578842.475511514
26456318.3347463,27481989.00880118,26812903.602486517,26303614.124916017
26456318.3347463,27245588.666750852,26754323.361785665,26232694.022300918
26456318.3347463,24971241.811160892,25746160.483026985,25550389.96562393
26456318.3347463,25173899.948853686,25676404.814810663,25611187.40693177
26456318.3347463,26545050.859385386,25853746.22874241,26022532.680091277
26456318.3347463,26047784.51634009,26215799.53123336,25873352.77717769
26456318.3347463,23816169.361648846,25974084.08543857,25203868.23077032
26456318.3347463,26044659.08249619,26082545.57261371,25872415.14702452
26456318.3347463,25688445.515291624,26126284.091776956,25765551.07686315
26456318.3347463,26947140.90441485,26313349.645894505,26143159.69360012
